example_id,step,gate,gold_state,best_state,best_wrong_state,gold_logprob,best_wrong_logprob,margin,gold_prob16,local_correct,tie
0,1,s30,0110,0110,1110,-0.005479415878653526,-5.4588704109191895,5.453390995040536,0.9945735515712528,1,0
0,2,c13,0111,0111,0110,-0.012516602873802185,-4.387516498565674,4.374999895691872,0.98756438660489,1,0
0,3,t132,0101,0101,0111,-0.002208223333582282,-6.127681255340576,6.125473032006994,0.9978170034753214,1,0
0,4,x2,0111,0111,0110,-1.8119731976184994e-05,-12.500018119812012,12.500000000080036,0.9999961655592718,1,0
0,5,c10,1111,1111,1110,-5.566998152062297e-05,-10.375056266784668,10.375000596803147,0.9999554332329276,1,0
0,6,t201,1011,1011,1111,-0.004622378386557102,-5.3796281814575195,5.375005803070962,0.9953899165087571,1,0
0,7,s12,1101,1101,1011,-0.003642149968072772,-5.628636837005615,5.6249946870375425,0.9963885414039352,1,0
0,8,t302,1111,1111,1101,-0.00019214920757804066,-8.625181198120117,8.62498904891254,0.9998095631238225,1,0
1,1,s31,1010,1010,1100,-0.18670478463172913,-2.569295644760132,2.3825908601284027,0.8298308315436181,1,0
1,2,c30,1010,1010,1110,-2.0265570128685795e-06,-14.000003814697266,14.000001788140253,0.9999988273123012,1,0
1,3,t301,1010,1010,1110,-0.00020537682576104999,-8.500207901000977,8.500002524175216,0.9997963708609239,1,0
1,4,c01,1110,1110,1100,-5.3285504691302776e-05,-12.125053405761719,12.125000120257027,0.9999939892678766,1,0
1,5,x2,1100,1100,1101,-0.000543115078471601,-10.000543594360352,10.00000047928188,0.9999480472129473,1,0
1,6,s01,1100,1100,0110,-0.004622965585440397,-5.479842662811279,5.475219697225839,0.9953898258934948,1,0
1,7,c01,1000,1000,1010,-6.163025682326406e-05,-10.1250581741333,10.124996543876478,0.9999403150010374,1,0
1,8,c20,1000,1000,0000,-5.042465636506677e-05,-10.125045776367188,10.124995351710822,0.9999527635985875,1,0
2,1,c32,1101,1101,1111,-0.004470647778362036,-5.51863431930542,5.514163671527058,0.9955411321554322,1,0
2,2,s12,1011,1011,1101,-0.0003891460655722767,-7.875434875488281,7.875045729422709,0.9996120638789227,1,0
2,3,x0,0011,0011,1011,-7.152555099310121e-07,-16.625,16.62499928474449,0.9999999025959524,1,0
2,4,x0,1011,1011,1010,-0.0006918037543073297,-7.375691890716553,7.375000086962245,0.9993708656028989,1,0
2,5,s30,1011,1011,0011,-4.2199288145639e-05,-10.375054359436035,10.37501216014789,0.9999671302585603,1,0
2,6,t120,1011,1011,0011,-0.06993730366230011,-2.694960594177246,2.625023290514946,0.932452393639638,1,0
2,7,c30,0011,0011,1011,-6.079661943658721e-06,-13.125004768371582,13.124998688709638,0.9999966340960165,1,0
2,8,x1,0111,0111,0011,-1.6689294852767489e-06,-14.000008583068848,14.000006914139362,0.9999985660208196,1,0
3,1,t031,1111,1111,0011,-0.0018032321240752935,-6.751297950744629,6.749494718620554,0.9981986156559705,1,0
3,2,s01,1111,1111,0111,-0.0337224155664444,-3.4086458683013916,3.374923452734947,0.9668513173647248,1,0
3,3,c21,1011,1011,1111,-0.003194879973307252,-5.8421525955200195,5.838957715546712,0.9968271738663217,1,0
3,4,c30,0011,0011,1011,-0.0002113358350470662,-8.625214576721191,8.625003240886144,0.9998199677389075,1,0
3,5,s10,0011,0011,0111,-3.337856014695717e-06,-13.273130416870117,13.273127079014102,0.9999969678354855,1,0
3,6,s10,0011,0011,0010,-1.3113017303112429e-06,-15.000000953674316,14.999999642372586,0.9999996574609883,1,0
3,7,x3,0010,0010,1010,-0.0002386286942055449,-13.443686485290527,13.443447856596322,0.9999981410193516,1,0
3,8,t013,0010,0010,0011,-3.457065076872823e-06,-12.750003814697266,12.750000357632189,0.9999968559942154,1,0
4,1,s03,0011,0011,1010,-0.04910457879304886,-3.049329996109009,3.00022541731596,0.9521032716103721,1,0
4,2,s23,0011,0011,0001,-0.3484747111797333,-1.2234731912612915,0.8749984800815582,0.7057812499915196,1,0
4,3,s31,0110,0110,0011,-0.0008303265203721821,-7.125804901123047,7.124974574602675,0.9991723760659733,1,0
4,4,x1,0010,0010,0011,-6.675708391412627e-06,-13.250006675720215,13.250000000011823,0.9999965627612742,1,0
4,5,x1,0110,0110,0010,-7.152556804612686e-07,-15.125001907348633,15.125001192092952,0.9999993444633405,1,0
4,6,c03,0110,0110,1110,-9.894352842820808e-06,-13.017632484436035,13.017622590083192,0.9999948729271078,1,0
4,7,s01,1010,1010,1011,-4.637146776076406e-05,-10.750045776367188,10.749999404899427,0.9999759296729417,1,0
4,8,x3,1011,1011,1010,-6.580252374988049e-05,-10.625065803527832,10.625000001004082,0.9999698462750773,1,0
5,1,c32,0110,0110,0100,-0.00017236388521268964,-8.750292778015137,8.750120414129924,0.9998305632056582,1,0
5,2,s23,0101,0101,0011,-0.014903079718351364,-4.713374614715576,4.698471534997225,0.9902725240148648,1,0
5,3,s20,0101,0101,0011,-0.0006580760818906128,-7.375652313232422,7.374994237150531,0.9993489790936714,1,0
5,4,t132,0111,0111,0101,-0.0009338270756416023,-7.000912666320801,6.999978839245159,0.999070002282265,1,0
5,5,x1,0011,0011,0111,-4.041118154418655e-05,-10.687544822692871,10.687504411511327,0.9999770357444516,1,0
5,6,x2,0001,0001,0010,-6.449017382692546e-05,-12.816164016723633,12.816099526549806,0.9999972297450883,1,0
5,7,t320,0001,0001,1001,-0.3868730068206787,-1.1368736028671265,0.7500005960464478,0.6791786711624661,1,0
5,8,s10,0001,0001,0101,-2.145764938177308e-06,-16.838943481445312,16.838941335680374,0.9999998925012932,1,0
6,1,t230,1101,0101,0101,-0.6931525468826294,-0.693149209022522,-3.337860107421875e-06,0.4999980400063596,0,0
6,2,t031,1001,1001,1101,-0.0889635756611824,-2.4639499187469482,2.374986343085766,0.9148866706494456,1,0
6,3,x0,0001,0001,1001,-6.4372816268587485e-06,-12.00001049041748,12.000004053135854,0.9999937199098019,1,0
6,4,t230,0001,0001,1001,-0.04859073460102081,-3.0485916137695312,3.0000008791685104,0.9525741258824212,1,0
6,5,c32,0011,0011,0001,-0.004101407248526812,-5.504079341888428,5.499977934639901,0.9959208464916168,1,0
6,6,t013,0011,0011,0010,-1.072883264896518e-06,-14.000000953674316,13.999999880791052,0.9999989634020682,1,0
6,7,c20,1011,1011,0011,-0.22542108595371246,-1.6004135608673096,1.374992474913597,0.798182894141024,1,0
6,8,x1,1111,1111,1110,-4.0531081140215974e-06,-16.187503814697266,16.18749976158915,0.9999998332758009,1,0
7,1,t102,0110,0110,1100,-0.00020871467131655663,-8.730243682861328,8.730034968190012,0.9997921978601162,1,0
7,2,c02,0110,0110,1100,-2.5033930342033273e-06,-13.904754638671875,13.90475213527884,0.9999989002943835,1,0
7,3,x2,0100,0100,0101,-0.00020765085355378687,-9.75020694732666,9.749999296473106,0.999939988515834,1,0
7,4,c30,0100,0100,1100,-2.2768719645682722e-05,-10.750031471252441,10.750008702532796,0.9999783379170877,1,0
7,5,x0,1100,1100,0100,-2.26497468247544e-06,-13.250001907348633,13.24999964237395,0.999997718493966,1,0
7,6,x3,1101,1101,1100,-0.0006425801548175514,-7.3756422996521,7.374999719497282,0.9993671495481858,1,0
7,7,x2,1111,1111,1110,-5.721950583392754e-05,-11.125056266784668,11.124999047278834,0.9999849569943327,1,0
7,8,t120,0111,0111,1111,-0.011054699309170246,-4.511054992675781,4.500000293366611,0.9890130561003219,1,0
8,1,c32,0101,0101,0111,-0.08905145525932312,-2.4640591144561768,2.3750076591968536,0.9148010943297324,1,0
8,2,t123,0101,0101,0111,-1.1086442100349814e-05,-13.201510429382324,13.201499342940224,0.9999970117674879,1,0
8,3,x1,0001,0001,0101,-2.1815181753481738e-05,-11.812521934509277,11.812500119327524,0.9999923587986983,1,0
8,4,s30,1000,1000,1001,-0.0001559194060973823,-9.750155448913574,9.749999529507477,0.9998962883856023,1,0
8,5,t103,1000,1000,1001,-3.7669837183784693e-05,-10.875038146972656,10.875000477135472,0.9999790824312468,1,0
8,6,c13,1000,1000,1001,-3.123249553027563e-05,-12.250031471252441,12.250000238756911,0.9999943293832927,1,0
8,7,t301,1000,1000,1100,-0.00043227875721640885,-7.7504353523254395,7.750003073568223,0.9995693514479671,1,0
8,8,x1,1100,1100,1110,-2.598729588498827e-05,-16.000024795532227,15.999998808236342,0.9999998113032115,1,0
9,1,c23,1100,1100,1101,-0.2519582211971283,-1.5019582509994507,1.2500000298023224,0.777291894147299,1,0
9,2,s32,1100,1100,1001,-0.02993590012192726,-3.5998947620391846,3.5699588619172573,0.9705563398697926,1,0
9,3,s01,1100,1100,0110,-0.033743925392627716,-3.426798105239868,3.3930541798472404,0.9668210682756364,1,0
9,4,s03,0101,0101,1100,-0.004415101837366819,-5.628717422485352,5.624302320647985,0.9957056777203895,1,0
9,5,x2,0111,0111,0110,-4.4226057070773095e-05,-12.750043869018555,12.749999642961484,0.9999966231758485,1,0
9,6,t013,0111,0111,0110,-3.5523877158993855e-05,-10.375035285949707,10.374999762072548,0.9999673908567339,1,0
9,7,s03,1110,1110,1111,-3.1828702049097046e-05,-11.125031471252441,11.124999642550392,0.9999734078217257,1,0
9,8,x3,1111,1111,1101,-3.5881723306374624e-05,-12.447290420532227,12.44725453880892,0.9999928451306516,1,0
10,1,t210,1101,0101,0101,-2.350231647491455,-0.10021641105413437,-2.2500152364373207,0.09534714507110516,0,0
10,2,s30,1101,1101,1100,-1.3112972737872042e-05,-12.375012397766113,12.374999284793375,0.999993179014568,1,0
