example_id,step,gate,gold_state,best_state,best_wrong_state,gold_logprob,best_wrong_logprob,margin,gold_prob16,local_correct,tie
0,1,s30,0110,0110,1110,-1.474940299987793,-2.128533363342285,0.6535930633544922,0.22886694390538734,1,0
0,2,c13,0111,0111,0110,-0.5611146092414856,-1.4361144304275513,0.8749998211860657,0.5707728555905281,1,0
0,3,t132,0101,0101,0111,-0.5567113161087036,-0.9441879987716675,0.38747668266296387,0.5731138886514413,1,0
0,4,x2,0111,0111,0001,-0.003378691617399454,-7.875195503234863,7.871816811617464,0.9966861673522406,1,0
0,5,c10,1111,1111,0111,-0.18599733710289001,-1.8096824884414673,1.6236851513385773,0.8305961111573414,1,0
0,6,t201,1011,1011,1111,-0.5301443338394165,-0.9068810343742371,0.37673670053482056,0.5885228969022993,1,0
0,7,s12,1101,1101,1011,-0.3943943679332733,-1.2536178827285767,0.8592235147953033,0.6744535051418806,1,0
0,8,t302,1111,1111,1110,-0.033708736300468445,-3.9087085723876953,3.874999836087227,0.9669114807273538,1,0
1,1,s31,1010,1010,1110,-1.1185885667800903,-2.1852989196777344,1.066710352897644,0.32687522040009254,1,0
1,2,c30,1010,1010,0010,-0.7265811562538147,-1.5353766679763794,0.8087955117225647,0.483591355104495,1,0
1,3,t301,1010,1010,1110,-0.20399883389472961,-1.71998131275177,1.5159824788570404,0.8154816770167959,1,0
1,4,c01,1110,1110,1010,-0.014275263994932175,-4.264315128326416,4.250039864331484,0.98582725185,1,0
1,5,x2,1100,1100,1101,-0.0006537855952046812,-7.3756537437438965,7.374999958148692,0.9993523730996554,1,0
1,6,s01,1100,1100,0100,-0.3876994848251343,-1.2945847511291504,0.9068852663040161,0.678617938602766,1,0
1,7,c01,1000,1000,1100,-0.34859299659729004,-1.2235838174819946,0.8749908208847046,0.705680447725765,1,0
1,8,c20,1000,1000,0000,-0.3132912218570709,-1.4561245441436768,1.1428333222866058,0.7310383534040884,1,0
2,1,c32,1101,1101,1110,-1.4469462633132935,-1.8268415927886963,0.37989532947540283,0.23546239178862435,1,0
2,2,s12,1011,1101,1101,-1.6191133260726929,-0.685349702835083,-0.9337636232376099,0.1980799256274418,0,0
2,3,x0,0011,0011,1011,-0.18014170229434967,-2.9239227771759033,2.7437810748815536,0.8352371035364486,1,0
2,4,x0,1011,1011,0011,-0.017065858468413353,-5.069802761077881,5.0527369026094675,0.983118281859529,1,0
2,5,s30,1011,1011,0011,-0.7199680805206299,-0.7747186422348022,0.05475056171417236,0.4867755220703756,1,0
2,6,t120,1011,1011,0011,-0.5765438079833984,-0.8274328708648682,0.2508890628814697,0.5618404564239764,1,0
2,7,c30,0011,0011,1011,-0.6932770013809204,-0.6933640241622925,8.702278137207031e-05,0.4999404974930867,1,0
2,8,x1,0111,0111,0011,-0.002204811666160822,-6.377917766571045,6.375712954904884,0.9978043680041119,1,0
3,1,t031,1111,1011,1011,-2.035482883453369,-1.3517866134643555,-0.6836962699890137,0.13065276439259893,0,0
3,2,s01,1111,1111,0111,-0.8114501237869263,-0.9451346397399902,0.13368451595306396,0.4442213333653178,1,0
3,3,c21,1011,1011,1111,-0.4809202253818512,-0.9934400320053101,0.5125198066234589,0.6182405043722914,1,0
