example_id,step,gate,gold_state,best_state,best_wrong_state,gold_logprob,best_wrong_logprob,margin,gold_prob16,local_correct,tie
0,1,s30,0110,1101,1101,-1.5060368776321411,-1.360389232635498,-0.14564764499664307,0.2218069924820439,0,0
0,2,c13,0111,0111,0000,-0.042283978313207626,-5.195465087890625,5.153181109577417,0.958724003529042,1,0
0,3,t132,0101,0101,0100,-0.02169891819357872,-4.646698951721191,4.625000033527613,0.9788349936514136,1,0
0,4,x2,0111,0111,0001,-0.0006777863600291312,-7.727721691131592,7.727043904771563,0.9993705973801381,1,0
0,5,c10,1111,1111,0111,-0.0011169048957526684,-7.376001834869385,7.374884929973632,0.9989953382124034,1,0
0,6,t201,1011,1011,1111,-0.007068820297718048,-5.134152889251709,5.127084068953991,0.9929599361718977,1,0
0,7,s12,1101,1101,0101,-0.00028334782109595835,-9.349137306213379,9.348853958392283,0.9997844207280709,1,0
0,8,t302,1111,1111,1001,-0.000488442659843713,-8.127525329589844,8.12703688693,0.9995270889832993,1,0
1,1,s31,1010,1010,1111,-0.6628329157829285,-2.176809072494507,1.5139761567115784,0.5156194006216157,1,0
1,2,c30,1010,1010,0010,-0.29093778133392334,-2.2558846473693848,1.9649468660354614,0.7477628266168357,1,0
1,3,t301,1010,1010,1110,-0.06267713010311127,-2.8246710300445557,2.7619938999414444,0.9392858040439289,1,0
1,4,c01,1110,1110,1111,-0.0003305401187390089,-9.375330924987793,9.375000384869054,0.9997060603262959,1,0
1,5,x2,1100,1100,1010,-0.0003679646470118314,-8.39400863647461,8.393640671827598,0.9996366529326969,1,0
1,6,s01,1100,1100,0100,-0.05635719373822212,-3.112283229827881,3.0559260360896587,0.9452369262028263,1,0
1,7,c01,1000,1000,0100,-0.00011515377991599962,-9.829391479492188,9.829276325712272,0.9999007437578052,1,0
1,8,c20,1000,0000,0000,-0.6944121718406677,-0.6939100623130798,-0.0005021095275878906,0.4993992276797364,0,0
2,1,c32,1101,1101,0000,-0.40026021003723145,-3.2126107215881348,2.8123505115509033,0.6703918260223578,1,0
2,2,s12,1011,1011,1101,-0.08543726801872253,-3.5004568099975586,3.415019541978836,0.9181292556899532,1,0
2,3,x0,0011,0011,1011,-0.008760959841310978,-4.763884544372559,4.755123584531248,0.9913409373472151,1,0
2,4,x0,1011,1011,0111,-0.0013670068001374602,-6.925154209136963,6.923787202336825,0.9986343984448829,1,0
2,5,s30,1011,1011,0011,-0.0016171223251149058,-6.567088603973389,6.565471481648274,0.9983915472250291,1,0
2,6,t120,1011,0011,0011,-0.9866154193878174,-0.47511938214302063,-0.5114960372447968,0.37283770499490226,0,0
2,7,c30,0011,0011,1001,-0.00595976784825325,-5.768374919891357,5.762415152043104,0.9940606490200722,1,0
2,8,x1,0111,0111,0110,-1.883501317934133e-05,-12.000019073486328,12.000000238473149,0.9999894078049876,1,0
3,1,t031,1111,1111,1011,-0.5120213031768799,-2.356583595275879,1.844562292098999,0.5994537075613087,1,0
3,2,s01,1111,1111,0111,-0.05570879206061363,-2.9301228523254395,2.874414060264826,0.9458385752528683,1,0
3,3,c21,1011,1011,0111,-0.07598844170570374,-3.6713876724243164,3.5953992307186127,0.9268610739013141,1,0
3,4,c30,0011,0011,1001,-0.018978340551257133,-4.087856292724609,4.068877952173352,0.9812065538838308,1,0
3,5,s10,0011,0011,1011,-0.004141878802329302,-5.87841272354126,5.8742708447389305,0.9958945445566381,1,0
3,6,s10,0011,0011,1011,-0.009495534002780914,-5.009693145751953,5.000197611749172,0.9927374173677939,1,0
3,7,x3,0010,0010,0110,-0.0007335959817282856,-7.831904888153076,7.831171292171348,0.9993409996744828,1,0
3,8,t013,0010,0010,0011,-0.0008272951818071306,-7.250827312469482,7.250000017287675,0.9991782480953725,1,0
4,1,s03,0011,0011,1010,-1.118242621421814,-1.5145381689071655,0.39629554748535156,0.3268854328601198,1,0
4,2,s23,0011,0011,0001,-0.2831918001174927,-1.9807556867599487,1.697563886642456,0.7535002573836578,1,0
4,3,s31,0110,0110,1110,-0.11162172257900238,-3.385817766189575,3.274196043610573,0.8944394183576541,1,0
4,4,x1,0010,0010,0011,-0.009525613859295845,-5.259525775909424,5.250000162050128,0.9907204316385237,1,0
4,5,x1,0110,0110,0000,-0.0018431167118251324,-6.502106189727783,6.500263073015958,0.998166610429625,1,0
4,6,c03,0110,0110,0111,-0.09438098222017288,-2.469381093978882,2.375000111758709,0.9099892758878803,1,0
