example_id,step,gate,gold_state,best_state,best_wrong_state,gold_logprob,best_wrong_logprob,margin,gold_prob16,local_correct,tie
0,1,s30,0110,0110,1110,-1.705058217048645,-2.478273630142212,0.7732154130935669,0.18189786449267792,1,0
0,2,c13,0111,0111,0000,-0.22097823023796082,-3.805363655090332,3.584385424852371,0.8018897975814409,1,0
0,3,t132,0101,0101,0111,-0.26682305335998535,-1.6714316606521606,1.4046086072921753,0.7658520011081816,1,0
0,4,x2,0111,0111,0001,-0.0027548002544790506,-7.487664699554443,7.484909899299964,0.9972551153130826,1,0
0,5,c10,1111,1111,0111,-0.04639577120542526,-3.1697943210601807,3.1233985498547554,0.9553692388373708,1,0
0,6,t201,1011,1011,1111,-0.18111494183540344,-1.8079439401626587,1.6268289983272552,0.8343428626375222,1,0
0,7,s12,1101,1101,1011,-0.6215924024581909,-0.9302467107772827,0.3086543083190918,0.5370901683026533,1,0
0,8,t302,1111,1111,1110,-0.05960085615515709,-2.934600830078125,2.874999973922968,0.942251308579012,1,0
1,1,s31,1010,1010,1100,-1.9409950971603394,-1.9963070154190063,0.05531191825866699,0.14363988638326966,1,0
1,2,c30,1010,0010,0010,-0.9435946345329285,-0.9301639199256897,-0.01343071460723877,0.389274986921132,0,0
1,3,t301,1010,1110,1110,-1.4088667631149292,-0.29070761799812317,-1.118159145116806,0.24442787314453052,0,0
1,4,c01,1110,1110,1010,-0.004580408800393343,-5.547565937042236,5.542985528241843,0.9954369844586934,1,0
1,5,x2,1100,1100,1101,-0.00035808089887723327,-9.250357627868652,9.249999546969775,0.9996690198202195,1,0
1,6,s01,1100,1100,0100,-0.4925241470336914,-0.9955797791481018,0.5030556321144104,0.6112571280194159,1,0
1,7,c01,1000,1000,1100,-0.026424847543239594,-3.903439998626709,3.8770151510834694,0.9739320546195067,1,0
1,8,c20,1000,1000,0000,-0.6932028532028198,-0.6946033835411072,0.0014005303382873535,0.4999790613090567,1,0
2,1,c32,1101,1101,1110,-1.6587846279144287,-1.8256208896636963,0.16683626174926758,0.19059263188290704,1,0
2,2,s12,1011,1101,1101,-1.6060712337493896,-1.0939247608184814,-0.5121464729309082,0.20068083918075852,0,0
2,3,x0,0011,0011,1111,-0.4137256443500519,-2.2264318466186523,1.8127062022686005,0.6623419342532274,1,0
2,4,x0,1011,1011,1001,-0.0160110741853714,-5.194256782531738,5.178245708346367,0.9865312289705481,1,0
2,5,s30,1011,1011,0011,-0.655502200126648,-1.4595500230789185,0.8040478229522705,0.5191937559982085,1,0
2,6,t120,1011,1011,0011,-0.5822667479515076,-0.8811601400375366,0.29889339208602905,0.5586357098903839,1,0
2,7,c30,0011,0011,1011,-0.6329660415649414,-0.7607278823852539,0.1277618408203125,0.5310376898479748,1,0
2,8,x1,0111,0111,0011,-0.019886750727891922,-4.520207405090332,4.50032065436244,0.9804440766258397,1,0
3,1,t031,1111,1011,1011,-1.9149928092956543,-1.8812267780303955,-0.03376603126525879,0.1474417233432127,0,0
3,2,s01,1111,0111,0111,-1.4665815830230713,-0.8701222538948059,-0.5964593291282654,0.23075274481810426,0,0
3,3,c21,1011,1011,1101,-0.20521198213100433,-1.9566822052001953,1.751470223069191,0.8145805995491108,1,0
3,4,c30,0011,0011,1011,-0.6359685063362122,-0.7790546417236328,0.14308613538742065,0.5294362797695887,1,0
3,5,s10,0011,1011,1011,-1.1013998985290527,-1.0642609596252441,-0.037138938903808594,0.3324288046043531,0,0
3,6,s10,0011,1011,1011,-0.8995481133460999,-0.6265618205070496,-0.2729862928390503,0.4067730026298584,0,0
3,7,x3,0010,0010,1010,-0.0006999998586252332,-8.503843307495117,8.503143307636492,0.9993175884041945,1,0
3,8,t013,0010,0010,0011,-0.0011230013333261013,-7.501122951507568,7.499999950174242,0.9988814497625127,1,0
4,1,s03,0011,0011,1010,-2.1310534477233887,-2.2742815017700195,0.14322805404663086,0.11881297764175053,1,0
4,2,s23,0011,0001,0001,-2.6414899826049805,-2.213662624359131,-0.4278273582458496,0.07129097600689814,0,0
4,3,s31,0110,0110,0011,-0.7534895539283752,-1.9348148107528687,1.1813252568244934,0.4707500466091431,1,0
4,4,x1,0010,0010,0011,-0.7237271070480347,-1.2237271070480347,0.5,0.484985659917469,1,0
4,5,x1,0110,0110,0000,-0.12253344058990479,-2.3436412811279297,2.221107840538025,0.8847013089821036,1,0
4,6,c03,0110,0110,0111,-0.11981537193059921,-2.3698155879974365,2.2500002160668373,0.8871137101736528,1,0
4,7,s01,1010,1010,0110,-0.7551292777061462,-0.8335132598876953,0.07838398218154907,0.46998737854135836,1,0
4,8,x3,1011,1011,1010,-0.0767960175871849,-4.326796054840088,4.250000037252903,0.9262563504432052,1,0
5,1,c32,0110,0100,0100,-2.098015069961548,-1.6441035270690918,-0.45391154289245605,0.12288660585985789,0,0
5,2,s23,0101,0101,0110,-0.9891805648803711,-1.0694763660430908,0.08029580116271973,0.3718896890945878,1,0
5,3,s20,0101,1100,1100,-1.5513067245483398,-1.368652582168579,-0.18265414237976074,0.21199687330484765,0,0
5,4,t132,0111,0111,0101,-0.3262612521648407,-1.4246891736984253,1.0984279215335846,0.7216408813984234,1,0
5,5,x1,0011,0011,0101,-0.0052324328571558,-5.730592727661133,5.725360294803977,0.9949263894654337,1,0
5,6,x2,0001,0001,0111,-0.00490388460457325,-5.981817722320557,5.976913837715983,0.995119390719412,1,0
5,7,t320,0001,1001,1001,-0.6944670081138611,-0.6941058039665222,-0.0003612041473388672,0.49934658750134114,0,0
5,8,s10,0001,0001,1001,-0.35393738746643066,-1.3663338422775269,1.0123964548110962,0.7020521722797409,1,0
6,1,t230,1101,1101,0101,-1.7278753519058228,-1.8550033569335938,0.127128005027771,0.17784406514394782,1,0
6,2,t031,1001,1101,1101,-0.7250785827636719,-0.707381010055542,-0.017697572708129883,0.4843105218943637,0,0
6,3,x0,0001,0001,1101,-0.022320793941617012,-4.376547813415527,4.35422701947391,0.9781277474029502,1,0
6,4,t230,0001,0001,1001,-0.6932674646377563,-0.6939464807510376,0.00067901611328125,0.49996966024389683,1,0
6,5,c32,0011,0011,0001,-0.22965553402900696,-1.6020820140838623,1.3724264800548553,0.7948128884597286,1,0
6,6,t013,0011,0011,0010,-0.004749689716845751,-5.879749774932861,5.875000085216016,0.9952670481216048,1,0
6,7,c20,1011,1011,0011,-0.31344354152679443,-1.3134233951568604,0.9999798536300659,0.7309470815559065,1,0
6,8,x1,1111,1111,1011,-0.00011956306116189808,-9.898788452148438,9.898668889087276,0.9998821248643096,1,0
7,1,t102,0110,0110,0100,-1.339540958404541,-2.531018018722534,1.1914770603179932,0.26241862753178874,1,0
7,2,c02,0110,0110,0100,-0.0791388601064682,-4.226675987243652,4.147537127137184,0.9239399677575351,1,0
7,3,x2,0100,0100,1100,-0.00928666815161705,-6.388519287109375,6.379232618957758,0.9907753990054445,1,0
7,4,c30,0100,1100,1100,-0.9742664694786072,-0.4742904305458069,-0.4999760389328003,0.3774946236898556,0,0
7,5,x0,1100,1100,0000,-0.13004299998283386,-2.4115304946899414,2.2814874947071075,0.8807399292425796,1,0
7,6,x3,1101,1101,1100,-0.0004746600752696395,-8.75047492980957,8.7500002697343,0.9995434313115987,1,0
7,7,x2,1111,1111,1110,-0.002459172159433365,-6.5024590492248535,6.49999987706542,0.9975501914271658,1,0
7,8,t120,0111,1111,1111,-0.8261615037918091,-0.5759798288345337,-0.2501816749572754,0.4377296551677153,0,0
8,1,c32,0101,0101,0110,-1.7122853994369507,-2.136963367462158,0.4246779680252075,0.18071669732077422,1,0
8,2,t123,0101,0100,0100,-1.506524682044983,-0.38152462244033813,-1.1250000596046448,0.22169274947807296,0,0
8,3,x1,0001,0001,0111,-0.003135346807539463,-6.704718112945557,6.701582766138017,0.9969358015479645,1,0
8,4,s30,1000,1000,0001,-0.5234174132347107,-0.8982491493225098,0.3748317360877991,0.5925012411043153,1,0
8,5,t103,1000,1000,1001,-0.0310332290828228,-3.5310332775115967,3.500000048428774,0.9694620234112342,1,0
8,6,c13,1000,1000,1001,-0.01628062129020691,-4.141280651092529,4.125000029802322,0.9838572824486015,1,0
8,7,t301,1000,1000,1100,-0.08898831903934479,-2.4639906883239746,2.37500236928463,0.9148582443079556,1,0
8,8,x1,1100,1100,1010,-1.4781883692194242e-05,-11.55475902557373,11.554744243690038,0.9999857666896678,1,0
9,1,c23,1100,1101,1101,-1.3909261226654053,-1.1409261226654053,-0.25,0.24948912234911136,0,0
9,2,s32,1100,1100,1110,-0.6904309391975403,-0.9824192523956299,0.2919883131980896,0.50139119092411,1,0
9,3,s01,1100,1100,0101,-1.117531657218933,-1.3995763063430786,0.2820446491241455,0.3272447962940888,1,0
9,4,s03,0101,1100,1100,-2.597292184829712,-0.8624935150146484,-1.7347986698150635,0.07447813775808686,0,0
9,5,x2,0111,0111,1100,-0.051761578768491745,-4.117198467254639,4.065436888486147,0.9496116049359453,1,0
9,6,t013,0111,0111,0110,-0.059852831065654755,-3.0598528385162354,3.0000000074505806,0.9419105987762899,1,0
9,7,s03,1110,1110,0111,-0.3956058621406555,-1.3190064430236816,0.9234005808830261,0.6732868565043244,1,0
9,8,x3,1111,1111,0111,-0.004828231874853373,-5.609886646270752,5.605058414395899,0.9952352245664527,1,0
10,1,t210,1101,1101,0101,-1.3882185220718384,-2.206925392150879,0.8187068700790405,0.2499185003069193,1,0
10,2,s30,1101,1101,0110,-0.7692877054214478,-1.220685601234436,0.4513978958129883,0.46339710761444514,1,0
10,3,c31,1001,1001,1101,-0.5766164064407349,-0.8405043482780457,0.2638879418373108,0.5618055165901837,1,0
10,4,c32,1011,1011,1001,-0.09752152115106583,-3.05653977394104,2.959018252789974,0.9070925736720891,1,0
10,5,x0,0011,0011,1111,-0.021763022989034653,-4.0398030281066895,4.018040005117655,0.9794782586358762,1,0
10,6,x0,1011,1011,0011,-0.022553756833076477,-7.064916133880615,7.042362377047539,0.9986904223410517,1,0
10,7,t213,1011,1010,1010,-3.6517679691314697,-0.026767952367663383,-3.6250000167638063,0.025945760748492867,0,0
