example_id,step,gate,gold_state,best_state,best_wrong_state,gold_logprob,best_wrong_logprob,margin,gold_prob16,local_correct,tie
0,1,s30,0110,0110,1110,-1.589245080947876,-2.100839138031006,0.5115940570831299,0.2043101712555005,1,0
0,2,c13,0111,0111,0110,-0.17502246797084808,-3.5500223636627197,3.3749998956918716,0.839826693162191,1,0
0,3,t132,0101,0101,0111,-0.23299334943294525,-1.6254005432128906,1.3924071937799454,0.7928840612142662,1,0
0,4,x2,0111,0111,0101,-0.0037276919465512037,-6.9031524658203125,6.899424773873761,0.9963757318318267,1,0
0,5,c10,1111,1111,0111,-0.13393278419971466,-2.133333683013916,1.9994008988142014,0.8798839860574771,1,0
0,6,t201,1011,1011,1111,-0.10793319344520569,-2.4872875213623047,2.379354327917099,0.8977652709395261,1,0
0,7,s12,1101,1101,1011,-0.21935927867889404,-1.7049751281738281,1.485615849494934,0.8030372891233784,1,0
0,8,t302,1111,1111,1101,-0.05925754830241203,-3.42631196975708,3.367054421454668,0.9466548742917918,1,0
1,1,s31,1010,1010,1100,-1.2614939212799072,-2.439795732498169,1.1783018112182617,0.28342877957097207,1,0
1,2,c30,1010,0010,0010,-1.1716740131378174,-0.49224674701690674,-0.6794272661209106,0.3100000859412501,0,0
1,3,t301,1010,1010,1110,-0.39240628480911255,-1.1709319353103638,0.7785256505012512,0.6754635877228701,1,0
1,4,c01,1110,1110,1010,-0.01665324904024601,-4.457119941711426,4.44046669267118,0.9836237375246949,1,0
1,5,x2,1100,1100,1110,-0.0013648397289216518,-6.879978179931641,6.878613340202719,0.9988725252239647,1,0
1,6,s01,1100,1100,0100,-0.10828365385532379,-2.545413017272949,2.4371293634176254,0.8984348162009421,1,0
1,7,c01,1000,1000,1100,-0.1640496701002121,-1.9242453575134277,1.7601956874132156,0.8487263061765303,1,0
1,8,c20,1000,0000,0000,-0.974178671836853,-0.4783240854740143,-0.49585458636283875,0.3775186894118833,0,0
2,1,c32,1101,1101,1110,-0.9449455142021179,-2.0388338565826416,1.0938883423805237,0.389222424756058,1,0
2,2,s12,1011,1101,1101,-1.1357238292694092,-0.6050813794136047,-0.5306424498558044,0.3211929548706579,0,0
