example_id,step,gate,gold_state,best_state,best_wrong_state,gold_logprob,best_wrong_logprob,margin,gold_prob16,local_correct,tie
0,1,s30,0110,0110,1110,-0.11538254469633102,-2.25215220451355,2.136769659817219,0.8910333177020329,1,0
0,2,c13,0111,0111,0110,-5.2451043302426115e-05,-10.000052452087402,10.0000000010441,0.9999530547919716,1,0
0,3,t132,0101,0101,0111,-3.7550700653810054e-05,-11.290863037109375,11.290825486408721,0.9999825811724428,1,0
0,4,x2,0111,0111,0110,-4.410662950249389e-05,-12.500043869018555,12.499999762389052,0.9999959182144583,1,0
0,5,c10,1111,1111,1011,-2.491458690201398e-05,-11.125014305114746,11.124989390527844,0.999976498980526,1,0
0,6,t201,1011,1011,1111,-5.2452028285188135e-06,-13.562520027160645,13.562514781957816,0.999998633500018,1,0
0,7,s12,1101,1101,1100,-0.1172342449426651,-2.554733991622925,2.4374997466802597,0.9194480534796649,1,0
0,8,t302,1111,1111,1110,-0.0001636617525946349,-8.750163078308105,8.74999941655551,0.9998408731254963,1,0
1,1,s31,1010,1010,1110,-0.14439333975315094,-2.0387954711914062,1.8944021314382553,0.8655693242232481,1,0
1,2,c30,1010,1010,0010,-7.152556804612686e-07,-15.250101089477539,15.250100374221859,0.9999993704868261,1,0
1,3,t301,1010,1010,1110,-0.023259274661540985,-3.773261547088623,3.750002272427082,0.977022011180081,1,0
1,4,c01,1110,1110,1100,-2.026548099820502e-05,-12.500020027160645,12.499999761679646,0.9999929087188926,1,0
1,5,x2,1100,1100,1001,-0.0005614398396573961,-12.502650260925293,12.502088821085636,0.9999956315806939,1,0
1,6,s01,1100,1100,0110,-0.004482502117753029,-6.002649307250977,5.9981668051332235,0.9955837672469667,1,0
1,7,c01,1000,1000,1010,-4.661006823880598e-05,-13.625045776367188,13.624999166298949,0.9999981106439962,1,0
1,8,c20,1000,1000,1100,-1.9788636564044282e-05,-11.500029563903809,11.500009775267245,0.9999884892706026,1,0
2,1,c32,1101,1101,1110,-0.0009970780229195952,-7.505092144012451,7.504095065989532,0.999006352149015,1,0
2,2,s12,1011,1011,1101,-0.038101885467767715,-3.2884397506713867,3.250337865203619,0.9626694313531668,1,0
2,3,x0,0011,0011,1011,0.0,-17.75,17.75,0.9999999680555968,1,0
2,4,x0,1011,1011,1010,-4.6491550165228546e-06,-12.500004768371582,12.500000119216566,0.9999953866176317,1,0
2,5,s30,1011,1011,0011,-0.0006663728272542357,-8.500223159790039,8.499556786962785,0.9997851372490855,1,0
2,6,t120,1011,1011,0011,-0.0005573433008976281,-8.250324249267578,8.24976690596668,0.999506794998916,1,0
2,7,c30,0011,0011,1011,-4.7444173105759546e-05,-10.00004768371582,10.000000239542715,0.9999545538514931,1,0
2,8,x1,0111,0111,0110,-1.4424274013435934e-05,-11.75001335144043,11.749998927166416,0.9999857540256601,1,0
3,1,t031,1111,1111,0011,-0.0003837054828181863,-8.627107620239258,8.62672391475644,0.9996178060138465,1,0
3,2,s01,1111,1111,1011,-8.511266059940681e-05,-10.125083923339844,10.124998810679244,0.9999496409985694,1,0
3,3,c21,1011,1011,1101,-9.29829548113048e-06,-13.694228172302246,13.694218874006765,0.999998826243575,1,0
3,4,c30,0011,0011,1011,-0.00011181206355104223,-9.12511157989502,9.124999767831468,0.9998910412086439,1,0
3,5,s10,0011,0011,0110,-0.22546793520450592,-1.6894094944000244,1.4639415591955185,0.7981433698927864,1,0
3,6,s10,0011,0011,0010,-0.014666920527815819,-5.13966703414917,5.125000113621354,0.9854406819561347,1,0
3,7,x3,0010,0010,1010,-1.8477312551112846e-05,-13.062553405761719,13.062534928449168,0.9999965316358704,1,0
3,8,t013,0010,0010,0011,-0.0003804451262112707,-8.000380516052246,8.000000070926035,0.9996642975656158,1,0
4,1,s03,0011,0011,1010,-0.3870534598827362,-1.1750860214233398,0.7880325615406036,0.6791674931662343,1,0
