example_id,step,gate,gold_state,best_state,best_wrong_state,gold_logprob,best_wrong_logprob,margin,gold_prob16,local_correct,tie
0,1,s30,0110,0110,1111,-1.2071208953857422,-2.171870231628418,0.9647493362426758,0.2992095570043832,1,0
0,2,c13,0111,0111,0000,-0.12146896123886108,-3.8184244632720947,3.6969555020332336,0.8859240019485858,1,0
0,3,t132,0101,0101,0111,-0.06838355213403702,-3.0938515663146973,3.0254680141806602,0.9340117979762798,1,0
0,4,x2,0111,0111,0001,-0.0028050593100488186,-6.9836812019348145,6.980876142624766,0.9973090901515966,1,0
0,5,c10,1111,1111,0111,-0.009207554161548615,-5.135419845581055,5.126212291419506,0.9909019242040009,1,0
0,6,t201,1011,1011,1111,-0.023651499301195145,-4.533676624298096,4.510025124996901,0.9766378051013568,1,0
0,7,s12,1101,1101,1111,-0.0011313245631754398,-7.81276273727417,7.8116314127109945,0.998880235890871,1,0
0,8,t302,1111,1111,1101,-0.11319885402917862,-2.238164186477661,2.1249653324484825,0.8929985832670405,1,0
1,1,s31,1010,1010,1001,-0.653053879737854,-2.452946662902832,1.799892783164978,0.5205935828435098,1,0
1,2,c30,1010,1010,0010,-0.11099957674741745,-3.8737099170684814,3.762710340321064,0.8954903417164783,1,0
1,3,t301,1010,1010,1110,-0.014447208493947983,-4.3561110496521,4.341663841158152,0.9856720233847184,1,0
1,4,c01,1110,1110,1010,-0.0002983576850965619,-8.51628303527832,8.515984677593224,0.9997021410993671,1,0
1,5,x2,1100,1100,1110,-7.593406917294487e-05,-9.625701904296875,9.625625970227702,0.9999254887576975,1,0
1,6,s01,1100,1100,0110,-0.047710224986076355,-3.494969606399536,3.4472593814134598,0.9534329312459308,1,0
1,7,c01,1000,1000,1100,-0.01613745465874672,-4.527966499328613,4.511829044669867,0.9839930045983485,1,0
1,8,c20,1000,1000,0000,-0.02575768530368805,-3.775214672088623,3.749456986784935,0.9751149099082043,1,0
2,1,c32,1101,1101,1111,-0.8294915556907654,-1.2765002250671387,0.4470086693763733,0.43654621831503504,1,0
2,2,s12,1011,1011,1101,-0.30975306034088135,-1.453474521636963,1.1437214612960815,0.7336291338071913,1,0
2,3,x0,0011,0011,1011,-0.017176063731312752,-4.455120086669922,4.437944022938609,0.9829763704119177,1,0
2,4,x0,1011,1011,0011,-0.0021727923303842545,-6.503147125244141,6.500974332913756,0.9978318252933643,1,0
2,5,s30,1011,1011,0011,-0.0005294326692819595,-7.78537654876709,7.784847116097808,0.9994723589484236,1,0
2,6,t120,1011,1011,0011,-0.17914289236068726,-2.3734803199768066,2.1943374276161194,0.8359881315052816,1,0
2,7,c30,0011,0011,1011,-0.009481506422162056,-4.796816825866699,4.787335319444537,0.9905842442576301,1,0
