example_id,step,gate,gold_state,best_state,best_wrong_state,gold_logprob,best_wrong_logprob,margin,gold_prob16,local_correct,tie
0,1,s30,0110,0110,1110,-1.5932543277740479,-2.157259464263916,0.5640051364898682,0.20342839399413007,1,0
0,2,c13,0111,0111,1111,-0.167591392993927,-3.8551836013793945,3.6875922083854675,0.8458581113979544,1,0
0,3,t132,0101,0101,0111,-0.11898693442344666,-2.271657943725586,2.1526710093021393,0.8878959388044607,1,0
0,4,x2,0111,0111,0110,-0.0007937210611999035,-8.62579345703125,8.62499973597005,0.9992097734968214,1,0
0,5,c10,1111,1111,0111,-0.034108757972717285,-3.535412549972534,3.501303791999817,0.9677502470862784,1,0
0,6,t201,1011,1011,1111,-0.07171604037284851,-2.6974315643310547,2.625715523958206,0.9308025947188301,1,0
0,7,s12,1101,1101,1011,-0.1276247799396515,-2.1269822120666504,1.999357432126999,0.8802569058312908,1,0
0,8,t302,1111,1111,1101,-0.0037653876934200525,-6.131516456604004,6.127751068910584,0.996271105109446,1,0
1,1,s31,1010,1010,1101,-1.584279179573059,-2.130415439605713,0.5461362600326538,0.20519465559891226,1,0
1,2,c30,1010,1010,0010,-0.5398109555244446,-1.0551048517227173,0.5152938961982727,0.5829807124680663,1,0
1,3,t301,1010,1110,1110,-1.3185539245605469,-0.320458322763443,-0.9980956017971039,0.26752538777071105,0,0
1,4,c01,1110,1110,1000,-0.0010826077777892351,-7.764880657196045,7.763798049418256,0.9989183275358525,1,0
1,5,x2,1100,1100,1101,-4.625291330739856e-05,-11.562544822692871,11.562498569779564,0.9999714631350232,1,0
1,6,s01,1100,1100,0100,-0.3542756736278534,-1.2694571018218994,0.915181428194046,0.7048494526151834,1,0
1,7,c01,1000,1000,1110,-0.0050447676330804825,-5.525540828704834,5.5204960610717535,0.9949698604137885,1,0
1,8,c20,1000,1000,0000,-0.07905779778957367,-2.5790889263153076,2.500031128525734,0.923987003541597,1,0
2,1,c32,1101,1101,1110,-0.747899055480957,-2.423118829727173,1.6752197742462158,0.4736765020182101,1,0
2,2,s12,1011,1011,1101,-0.08661754429340363,-3.426842212677002,3.3402246683835983,0.917036975432215,1,0
2,3,x0,0011,0011,1011,-0.06538750231266022,-2.961296319961548,2.8959088176488876,0.936980291832988,1,0
2,4,x0,1011,1011,0111,-0.018411898985505104,-4.594537258148193,4.576125359162688,0.9817728918365839,1,0
2,5,s30,1011,1011,0011,-0.3894319534301758,-1.1418052911758423,0.7523733377456665,0.6774661022859471,1,0
2,6,t120,1011,1011,0011,-0.31419840455055237,-1.3146535158157349,1.0004551112651825,0.7303750626298681,1,0
2,7,c30,0011,0011,1011,-0.12742789089679718,-2.3793821334838867,2.2519542425870895,0.8803997762884439,1,0
2,8,x1,0111,0111,0001,-0.0005443599075078964,-8.340048789978027,8.33950443007052,0.999458705757263,1,0
3,1,t031,1111,1111,1011,-0.9397701025009155,-1.7312895059585571,0.7915194034576416,0.3910172627214116,1,0
3,2,s01,1111,1111,0111,-0.2539635896682739,-1.5172646045684814,1.2633010149002075,0.7761265124682913,1,0
3,3,c21,1011,1011,1111,-0.061634138226509094,-2.9368300437927246,2.8751959055662155,0.9402405167318761,1,0
3,4,c30,0011,0011,1011,-0.1608087420463562,-1.9174444675445557,1.7566357254981995,0.8514932986922836,1,0
3,5,s10,0011,1011,1011,-1.141088843345642,-0.3914070427417755,-0.7496818006038666,0.31989454237333304,0,0
3,6,s10,0011,1011,1011,-1.2250308990478516,-0.4301241934299469,-0.7949067056179047,0.29392471848640617,0,0
3,7,x3,0010,0010,1010,-0.00037902873009443283,-8.949812889099121,8.949433860369027,0.9996332254033125,1,0
3,8,t013,0010,0010,0011,-0.000398348638555035,-8.125398635864258,8.125000287225703,0.9996032436309312,1,0
4,1,s03,0011,1010,1010,-1.9659650325775146,-1.3016159534454346,-0.6643490791320801,0.14006428634687645,0,0
4,2,s23,0011,0011,0001,-1.8514434099197388,-1.988847255706787,0.13740384578704834,0.15703441963936382,1,0
4,3,s31,0110,0110,0011,-0.13313472270965576,-3.1436829566955566,3.010548233985901,0.8753631755293446,1,0
4,4,x1,0010,0010,0100,-0.019437866285443306,-4.994167327880859,4.974729461595416,0.9807757504473094,1,0
4,5,x1,0110,0110,0000,-0.002674601273611188,-6.008230209350586,6.005555608076975,0.9973305629115503,1,0
4,6,c03,0110,0110,0111,-0.0004754945985041559,-8.62547492980957,8.624999435211066,0.999526324476441,1,0
4,7,s01,1010,1010,0110,-0.11322487145662308,-2.238323211669922,2.125098340213299,0.8932556612347373,1,0
4,8,x3,1011,1011,0011,-0.001261133118532598,-7.975931167602539,7.9746700344840065,0.9987492938667927,1,0
5,1,c32,0110,0100,0100,-2.4456899166107178,-1.2843754291534424,-1.1613144874572754,0.08675016677074693,0,0
5,2,s23,0101,0101,0110,-0.3244418799877167,-1.7249106168746948,1.4004687368869781,0.722939938293695,1,0
5,3,s20,0101,0101,1100,-0.8422816395759583,-1.218644142150879,0.37636250257492065,0.4307327922642182,1,0
5,4,t132,0111,0111,0101,-0.041332971304655075,-3.2894110679626465,3.2480780966579914,0.9595114867975754,1,0
5,5,x1,0011,0011,0101,-0.002396363765001297,-6.523748397827148,6.521352034062147,0.9976268572524127,1,0
