example_id,step,gate,gold_state,best_state,best_wrong_state,gold_logprob,best_wrong_logprob,margin,gold_prob16,local_correct,tie
0,1,s30,0110,0110,0111,-0.6423507928848267,-2.642350912094116,2.0000001192092896,0.5261482453675397,1,0
0,2,c13,0111,0111,0000,-0.009532368741929531,-5.970109462738037,5.960577093996108,0.9905451639045696,1,0
0,3,t132,0101,0101,0111,-0.0034745135344564915,-6.1386027336120605,6.135128220077604,0.9967619923588965,1,0
0,4,x2,0111,0111,0001,-0.00018345295393373817,-8.985713005065918,8.985529552111984,0.9998211293890962,1,0
0,5,c10,1111,1111,0111,-0.0010447213426232338,-8.126113891601562,8.12506917025894,0.9996666472883268,1,0
0,6,t201,1011,1011,1111,-0.0017900753300637007,-6.501895427703857,6.500105352373794,0.9982124254605937,1,0
0,7,s12,1101,1101,1111,-0.07047519087791443,-2.7016549110412598,2.6311797201633453,0.9322566911936971,1,0
0,8,t302,1111,1111,1001,-0.00028990107239224017,-8.930042266845703,8.92975236577331,0.9997237887323203,1,0
1,1,s31,1010,1010,1001,-0.5720326900482178,-2.430898427963257,1.858865737915039,0.5644842002315372,1,0
1,2,c30,1010,1010,0010,-0.17254137992858887,-2.044321298599243,1.8717799186706543,0.8415634858444392,1,0
1,3,t301,1010,1010,1110,-0.014348932541906834,-4.264599800109863,4.2502508675679564,0.9857685727638349,1,0
1,4,c01,1110,1110,1000,-0.0004596182843670249,-8.204660415649414,8.204200797365047,0.9995472502905139,1,0
1,5,x2,1100,1100,1010,-0.0003474641707725823,-8.501718521118164,8.501371056947391,0.9996570003781357,1,0
1,6,s01,1100,1100,0110,-0.10349832475185394,-2.78035831451416,2.676859989762306,0.90267200325801,1,0
1,7,c01,1000,1000,1100,-7.295432442333549e-05,-9.76610279083252,9.766029836508096,0.9999311897684429,1,0
1,8,c20,1000,1000,1010,-6.651804142165929e-05,-10.500075340270996,10.500008822229574,0.9999338127117563,1,0
2,1,c32,1101,1101,1110,-0.22857902944087982,-3.534459352493286,3.3058803230524063,0.7959420972114545,1,0
2,2,s12,1011,1011,1101,-0.07948742806911469,-2.5938711166381836,2.514383688569069,0.9235929048443462,1,0
2,3,x0,0011,0011,1011,-0.004485053475946188,-5.504676342010498,5.500191288534552,0.9958655595258413,1,0
2,4,x0,1011,1011,0011,-0.0008957479149103165,-7.126009464263916,7.125113716349006,0.9991335144028657,1,0
2,5,s30,1011,1011,0011,-6.341825792333111e-05,-10.252403259277344,10.25233984101942,0.9999454693486218,1,0
2,6,t120,1011,1011,0011,-0.20168954133987427,-1.7015763521194458,1.4998868107795715,0.8173492104648132,1,0
2,7,c30,0011,0011,1111,-0.0017883486580103636,-6.419737339019775,6.417948990361765,0.9982176945631178,1,0
2,8,x1,0111,0111,0001,-0.00023339503968600184,-8.625877380371094,8.625643985331408,0.9997743693784581,1,0
3,1,t031,1111,1111,1011,-0.7165871858596802,-1.7366045713424683,1.020017385482788,0.48862019786972816,1,0
3,2,s01,1111,1111,0111,-0.0351373553276062,-3.4087045192718506,3.3735671639442444,0.9654839853725949,1,0
