example_id,step,gate,gold_state,best_state,best_wrong_state,gold_logprob,best_wrong_logprob,margin,gold_prob16,local_correct,tie
0,1,s30,0110,0110,1110,-0.06671476364135742,-3.202057361602783,3.135342597961426,0.9355002807488522,1,0
0,2,c13,0111,0111,0110,-8.845045522321016e-05,-9.50008773803711,9.499999287581886,0.9999227043035891,1,0
0,3,t132,0101,0101,0110,-5.567009065998718e-05,-11.688285827636719,11.688230157546059,0.9999858961223935,1,0
0,4,x2,0111,0111,0110,-5.686169970431365e-05,-11.625056266784668,11.624999405084964,0.9999901606643713,1,0
0,5,c10,1111,1111,1110,-0.00016652279009576887,-8.750165939331055,8.749999416540959,0.9998342039940558,1,0
0,6,t201,1011,1011,1111,-0.0032137841917574406,-5.815224647521973,5.812010863330215,0.9968265825686144,1,0
0,7,s12,1101,1101,1011,-5.733903162763454e-05,-10.633962631225586,10.633905292193958,0.9999480499345825,1,0
0,8,t302,1111,1111,1110,-0.00023029136355035007,-8.500229835510254,8.499999544146704,0.9997741317182278,1,0
1,1,s31,1010,1110,1110,-1.2479664087295532,-0.6628968715667725,-0.5850695371627808,0.28709396993619474,0,0
1,2,c30,1010,1010,1110,-2.0265570128685795e-06,-13.75000286102295,13.750000834465936,0.9999983733965145,1,0
1,3,t301,1010,1010,1110,-0.0005573889357037842,-7.500560283660889,7.500002894725185,0.9994470240990949,1,0
1,4,c01,1110,1110,1010,-2.014628807955887e-05,-11.375053405761719,11.37503325947364,0.9999837136166311,1,0
1,5,x2,1100,1100,1101,-7.748590178380255e-06,-13.000008583068848,13.00000083447867,0.9999969280439942,1,0
1,6,s01,1100,1100,0110,-0.007702889386564493,-4.900821208953857,4.893118319567293,0.9923916545121211,1,0
1,7,c01,1000,1000,1010,-4.005398295703344e-05,-10.750039100646973,10.749999046664016,0.9999646308294031,1,0
1,8,c20,1000,1000,1100,-6.198873961693607e-06,-12.750008583068848,12.750002384194886,0.9999964374441022,1,0
2,1,c32,1101,1101,1110,-0.0011689034290611744,-7.189333438873291,7.18816453544423,0.9988373734598861,1,0
2,2,s12,1011,1011,1111,-0.004629173781722784,-5.693049430847168,5.688420257065445,0.9953853192780507,1,0
2,3,x0,0011,0011,1011,-8.344648563252122e-07,-14.875019073486328,14.875018239021472,0.9999994332831933,1,0
2,4,x0,1011,1011,0011,-2.3245682314154692e-05,-11.125014305114746,11.124991059432432,0.9999779903299462,1,0
2,5,s30,1011,1011,0011,-0.00018702857778407633,-9.375147819519043,9.374960790941259,0.9998771075403039,1,0
2,6,t120,1011,1011,0011,-0.07903465628623962,-2.5789122581481934,2.4998776018619537,0.9240274027399937,1,0
2,7,c30,0011,0011,1011,-2.7418097943154862e-06,-13.500021934509277,13.500019192699483,0.9999985839529829,1,0
2,8,x1,0111,0111,0011,-9.059875083039515e-06,-12.000008583068848,11.999999523193765,0.9999930829869633,1,0
3,1,t031,1111,1111,0011,-0.01176309771835804,-5.006790637969971,4.995027540251613,0.9883126173760938,1,0
3,2,s01,1111,1111,1011,-0.00019453599816188216,-8.875194549560547,8.875000013562385,0.9998288218278726,1,0
3,3,c21,1011,1011,0011,-5.841240636073053e-06,-14.750163078308105,14.75015723706747,0.9999992509796455,1,0
3,4,c30,0011,0011,1011,-4.172320586803835e-06,-13.500142097473145,13.500137925152558,0.9999977883824996,1,0
3,5,s10,0011,0011,0110,-6.616019527427852e-05,-10.135974884033203,10.135908723837929,0.9999344069858931,1,0
3,6,s10,0011,0011,0010,-0.0019568665884435177,-6.251956939697266,6.250000073108822,0.9980452854973824,1,0
3,7,x3,0010,0010,0011,-2.3364806111203507e-05,-13.750022888183594,13.749999523377483,0.9999977319541152,1,0
3,8,t013,0010,0010,0011,-6.532517727464437e-05,-9.875064849853516,9.874999524676241,0.9999480753338807,1,0
4,1,s03,0011,1010,1010,-2.017730474472046,-0.2705683708190918,-1.747162103652954,0.13296389309885706,0,0
4,2,s23,0011,0011,0001,-0.023250332102179527,-3.7732481956481934,3.749997863546014,0.9770200377449382,1,0
4,3,s31,0110,0110,0101,-0.0009316817740909755,-7.000961780548096,7.000030098774005,0.9990691734069044,1,0
4,4,x1,0010,0010,1010,-3.0278937629191205e-05,-11.37501335144043,11.3749830725028,0.9999872499103217,1,0
